State: 229, SolnCost: 255.00, # Moves: 255, # Nodes Gen: 19,736,437, Time: 144.60
State: 230, SolnCost: 280.00, # Moves: 280, # Nodes Gen: 21,697,729, Time: 154.37
State: 231, SolnCost: 280.00, # Moves: 280, # Nodes Gen: 21,697,729, Time: 160.34
State: 232, SolnCost: 275.00, # Moves: 275, # Nodes Gen: 21,352,665, Time: 154.64
State: 233, SolnCost: 326.00, # Moves: 326, # Nodes Gen: 25,377,729, Time: 187.38
State: 234, SolnCost: 252.00, # Moves: 252, # Nodes Gen: 19,457,729, Time: 139.73
State: 235, SolnCost: 240.00, # Moves: 240, # Nodes Gen: 18,497,729, Time: 132.68
State: 236, SolnCost: 237.00, # Moves: 237, # Nodes Gen: 18,263,305, Time: 134.90
State: 237, SolnCost: 273.00, # Moves: 273, # Nodes Gen: 21,120,133, Time: 149.03
State: 238, SolnCost: 215.00, # Moves: 215, # Nodes Gen: 16,536,437, Time: 118.60
State: 239, SolnCost: 264.00, # Moves: 264, # Nodes Gen: 20,459,649, Time: 146.82
State: 240, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,816,437, Time: 154.84
State: 241, SolnCost: 268.00, # Moves: 268, # Nodes Gen: 20,737,729, Time: 153.23
State: 242, SolnCost: 263.00, # Moves: 263, # Nodes Gen: 20,320,133, Time: 149.26
State: 243, SolnCost: 274.00, # Moves: 274, # Nodes Gen: 21,259,649, Time: 158.81
State: 244, SolnCost: 242.00, # Moves: 242, # Nodes Gen: 18,613,765, Time: 139.04
State: 245, SolnCost: 252.00, # Moves: 252, # Nodes Gen: 19,413,765, Time: 139.67
State: 246, SolnCost: 183.00, # Moves: 183, # Nodes Gen: 13,976,437, Time: 104.64
State: 247, SolnCost: 291.00, # Moves: 291, # Nodes Gen: 22,616,437, Time: 170.20
State: 248, SolnCost: 166.00, # Moves: 166, # Nodes Gen: 12,533,765, Time: 89.81
State: 249, SolnCost: 284.00, # Moves: 284, # Nodes Gen: 22,059,649, Time: 160.06
State: 250, SolnCost: 311.00, # Moves: 311, # Nodes Gen: 24,160,133, Time: 175.92
State: 251, SolnCost: 258.00, # Moves: 258, # Nodes Gen: 19,893,765, Time: 142.38
State: 252, SolnCost: 218.00, # Moves: 218, # Nodes Gen: 16,737,729, Time: 123.48
State: 253, SolnCost: 300.00, # Moves: 300, # Nodes Gen: 23,339,649, Time: 168.03
State: 254, SolnCost: 283.00, # Moves: 283, # Nodes Gen: 21,920,133, Time: 158.59
State: 255, SolnCost: 243.00, # Moves: 243, # Nodes Gen: 18,776,437, Time: 138.80
State: 256, SolnCost: 274.00, # Moves: 274, # Nodes Gen: 21,217,729, Time: 150.86
State: 257, SolnCost: 285.00, # Moves: 285, # Nodes Gen: 22,136,437, Time: 159.29
State: 258, SolnCost: 245.00, # Moves: 245, # Nodes Gen: 18,880,133, Time: 140.07
State: 259, SolnCost: 237.00, # Moves: 237, # Nodes Gen: 18,240,133, Time: 131.08
State: 260, SolnCost: 252.00, # Moves: 252, # Nodes Gen: 19,457,729, Time: 141.10
State: 261, SolnCost: 291.00, # Moves: 291, # Nodes Gen: 22,632,665, Time: 168.92
State: 262, SolnCost: 292.00, # Moves: 292, # Nodes Gen: 22,657,729, Time: 161.84
State: 263, SolnCost: 231.00, # Moves: 231, # Nodes Gen: 17,816,437, Time: 130.05
State: 264, SolnCost: 152.00, # Moves: 152, # Nodes Gen: 11,499,649, Time: 82.97
State: 265, SolnCost: 307.00, # Moves: 307, # Nodes Gen: 23,840,133, Time: 177.03
State: 266, SolnCost: 247.00, # Moves: 247, # Nodes Gen: 19,040,133, Time: 140.25
State: 267, SolnCost: 237.00, # Moves: 237, # Nodes Gen: 18,263,305, Time: 133.04
State: 268, SolnCost: 176.00, # Moves: 176, # Nodes Gen: 13,377,729, Time: 97.88
State: 269, SolnCost: 292.00, # Moves: 292, # Nodes Gen: 22,679,809, Time: 165.93
State: 270, SolnCost: 286.00, # Moves: 286, # Nodes Gen: 22,133,765, Time: 162.44
State: 271, SolnCost: 169.00, # Moves: 169, # Nodes Gen: 12,800,133, Time: 93.16
State: 272, SolnCost: 310.00, # Moves: 310, # Nodes Gen: 24,139,649, Time: 175.14
State: 273, SolnCost: 282.00, # Moves: 282, # Nodes Gen: 21,879,809, Time: 162.56
State: 274, SolnCost: 169.00, # Moves: 169, # Nodes Gen: 12,800,133, Time: 89.01
State: 275, SolnCost: 267.00, # Moves: 267, # Nodes Gen: 20,696,437, Time: 150.64
State: 276, SolnCost: 234.00, # Moves: 234, # Nodes Gen: 17,973,765, Time: 128.32
State: 277, SolnCost: 255.00, # Moves: 255, # Nodes Gen: 19,680,133, Time: 141.29
State: 278, SolnCost: 255.00, # Moves: 255, # Nodes Gen: 19,736,437, Time: 145.05
State: 279, SolnCost: 285.00, # Moves: 285, # Nodes Gen: 22,152,665, Time: 161.86
State: 280, SolnCost: 262.00, # Moves: 262, # Nodes Gen: 20,213,765, Time: 148.95
State: 281, SolnCost: 157.00, # Moves: 157, # Nodes Gen: 11,840,133, Time: 84.77
State: 282, SolnCost: 273.00, # Moves: 273, # Nodes Gen: 21,120,133, Time: 152.25
State: 283, SolnCost: 277.00, # Moves: 277, # Nodes Gen: 21,463,305, Time: 156.31
State: 284, SolnCost: 311.00, # Moves: 311, # Nodes Gen: 24,232,665, Time: 172.02
State: 285, SolnCost: 283.00, # Moves: 283, # Nodes Gen: 21,976,437, Time: 158.77
State: 286, SolnCost: 290.00, # Moves: 290, # Nodes Gen: 22,519,809, Time: 163.72
State: 287, SolnCost: 229.00, # Moves: 229, # Nodes Gen: 17,656,437, Time: 129.70
State: 288, SolnCost: 289.00, # Moves: 289, # Nodes Gen: 22,400,133, Time: 159.88
